0,1,2
0.718461043841299,2.778412924143553,3.496873967984852
-0.4780481431569614,2.1807512300854253,1.7027030869284638
0.19108260392359888,1.3461108889379692,1.537193492861568
0.07513902490687685,2.612432938633866,2.6875719635407425
-0.8452327371540578,1.9880896128825707,1.142856875728513
0.8651888956860032,2.730224336686388,3.5954132323723913
-0.021869153694320298,2.5011433494313886,2.4792741957370685
0.5516125198188198,1.475561860097119,2.0271743799159387
0.05721034965415628,2.8737822503855335,2.9309926000396898
0.7634029987336564,2.447754153426735,3.2111571521603914
-0.9474372646127742,1.6858344506068368,0.7383971859940626
-0.4074408475942548,1.2924706265143924,0.8850297789201376
-0.6497673010453646,2.786642184875544,2.1368748838301794
-0.9384982703223104,1.3991104360361124,0.46061216571380204
-0.28447396342691045,1.4989509796535547,1.2144770162266443
-0.8888445181190592,1.9439119315943387,1.0550674134752795
0.6728509470950499,2.250416378363563,2.923267325458613
-0.18880449633291785,1.9123589589238308,1.723554462590913
-0.2668196055546206,2.195205934585458,1.9283863290308374
-0.8975916076884394,2.709274011541575,1.8116824038531356
-0.6374761013227046,2.7630788446920764,2.125602743369372
-0.4275340888221024,2.731534074459915,2.3039999856378124
0.8138742469693723,2.915293516793435,3.729167763762807
0.7791835550825481,2.242809556019821,3.0219931111023692
-0.6890815298917168,1.644072028819984,0.9549904989282672
0.4747251195670452,1.6000034681067694,2.074728587673815
-0.9880450259013334,2.848245903471873,1.8602008775705394
-0.3418410567013852,2.373325012588832,2.031483955887447
-0.6399487925860416,2.5754626706045585,1.9355138780185168
-0.5412340928471289,2.980795778110302,2.439561685263173
0.372094280108779,2.1338910122023593,2.5059852923111383
0.7365472125466188,2.029546885909898,2.766094098456517
0.8075365230492042,1.744746200823243,2.5522827238724473
-0.8436900714925719,2.8241788262969205,1.9804887548043486
0.9986228587395589,2.2521346063704497,3.2507574651100084
0.10780986234787315,1.9653644427269357,2.073174305074809
0.6005434552487303,2.727542687392459,3.3280861426411894
0.8792563268933826,1.00240330982985,1.8816596367232326
-0.08204542696983608,2.8157514053260146,2.733705978356179
0.4971302927210379,1.601571347715447,2.098701640436485
0.05562784763322037,2.2184610045051594,2.2740888521383797
-0.6565831352748059,1.7707565651759445,1.1141734299011385
-0.2800309229600393,2.6172388844315435,2.3372079614715044
0.30144792431996414,2.123744916825421,2.4251928411453854
-0.1699252776240916,1.186067992270713,1.0161427146466213
-0.4073444467000056,2.872138645556242,2.4647941988562363
0.36620658674015427,1.652588657499921,2.018795244240075
0.7984977177391361,1.219275601352924,2.0177733190920604
-0.5458063616518594,1.281436191438794,0.7356298297869346
0.6300460488157396,2.3634843298130033,2.993530378628743
0.6345542694014543,2.6728794641010563,3.307433733502511
-0.5287024390745039,1.0852695367336558,0.5565670976591519
-0.7204157114677245,1.9470971127689987,1.2266814013012741
-0.23304763929246608,1.6977172430670895,1.4646696037746234
0.45393818882159365,2.12707892237823,2.5810171111998237
-0.8393005171571035,2.0896038522828535,1.25030333512575
0.9509720922609186,2.1341909809824076,3.085163073243326
-0.03075128454583398,1.4318600085528648,1.4011087240070308
-0.9503294566687313,1.746661358716821,0.7963319020480897
-0.8691588304179494,2.326714790254899,1.4575559598369494
0.6480958312178955,1.6210674793753803,2.269163310593276
0.7599511546161482,1.495971373753118,2.255922528369266
-0.8911181273121798,1.204275328254293,0.3131572009421133
0.2685166365454039,2.7254858743044963,2.9940025108499
0.49864333975249675,1.1257591420219646,1.6244024817744613
0.8366791062332903,2.2792887264757553,3.1159678327090456
0.8247538363492215,1.741075051179365,2.5658288875285864
-0.07835749664484348,1.8378869912375229,1.7595294945926794
-0.5883388346005047,2.3603645863906166,1.772025751790112
0.7761999609335659,2.018340060879125,2.794540021812691
0.12174112746578492,2.1397416515386745,2.261482779004459
-0.6573859888671822,2.8228554037587763,2.165469414891594
-0.2688274245553177,1.7534078332515657,1.484580408696248
-0.30782076241161094,1.4581513623259639,1.150330599914353
0.057983171425806335,1.8784443483221134,1.9364275197479197
-0.5478181305975309,2.9826525421984167,2.4348344116008858
0.4415987536836481,2.6570529646955947,3.0986517183792426
-0.6128344717037126,2.8711030970142,2.258268625310487
0.7537289212404672,1.9790589941843875,2.7327879154248547
0.3785152284610911,2.962828975674292,3.341344204135383
-0.03066186993718989,1.1630147126318167,1.1323528426946268
-0.09896679652931817,2.4182796966493916,2.3193129001200736
-0.5049511334742514,1.2476743491373283,0.742723215663077
-0.8319118178952807,1.9960395080653475,1.1641276901700668
-0.7074616009751185,2.055026685010576,1.3475650840354576
-0.6339360083977439,2.150539728300479,1.516603719902735
-0.549343357450321,1.6961996382853877,1.1468562808350666
0.020554005940075948,2.380402040350276,2.400956046290352
0.9427775793071498,2.604818324507592,3.547595903814742
0.092646924269014,1.1095911792946038,1.2022381035636178
0.9271808789902092,2.5638356345464417,3.4910165135366507
-0.20829297091283427,2.97682741304949,2.7685344421366556
-0.7059461916232443,1.4958886327257264,0.789942441102482
-0.3165625972172528,2.7581913870341346,2.441628789816882
-0.8371909294284121,1.5343703398272517,0.6971794103988396
0.34500800063316084,2.531724101671184,2.876732102304345
0.3995670854548181,1.7418932055764331,2.141460291031251
0.7880241118949916,2.3843058354696733,3.172329947364665
0.21237818960549082,2.2022392120520697,2.4146174016575603
0.6644805321991385,1.6802962016900724,2.344776733889211
-0.5632228417752001,2.810900757891124,2.247677916115924
0.5701965709813173,2.404782907048098,2.9749794780294154
0.4978159027555844,2.327480942127483,2.8252968448830673
0.1573326803712769,1.4390062438011968,1.5963389241724737
0.3465853700867978,2.392057499487394,2.738642869574192
-0.9886249901202897,1.0986585662136321,0.11003357609334241
-0.1233417305654596,2.7622851559209036,2.638943425355444
-0.23665119711077875,1.1652737806582383,0.9286225835474595
0.25721495539450556,1.6142150268489082,1.8714299822434137
0.36348339587548795,1.8432787921967237,2.2067621880722115
0.14818124543333933,2.7668082983943876,2.914989543827727
-0.5410643378359117,1.9132985805642089,1.3722342427282972
0.678579174847975,1.4261450376532432,2.1047242125012184
0.463854885633449,1.3696401638838425,1.8334950495172915
0.8304042725786225,2.5926154073588643,3.423019679937487
-0.41962391797748144,1.1524559857621022,0.7328320677846207
0.45032217774948924,2.2437314014113237,2.694053579160813
-0.1908119493302345,2.55538274822762,2.3645707988973856
-0.9079211919941401,1.1457907855446303,0.2378695935504902
-0.9089459260689021,1.7858115215391335,0.8768655954702314
0.3623070511667861,1.1210104618986532,1.4833175130654392
0.4407224398152212,1.927295233315332,2.368017673130553
-0.2152772335284281,2.9407882269447425,2.7255109934163144
0.7853528328384816,2.818912699099007,3.6042655319374886
0.16679684747780765,2.5472688494321973,2.714065696910005
-0.9808538880371214,1.4770599779145603,0.49620608987743897
-0.03434521938957569,1.3161859072300894,1.2818406878405137
-0.642526250144535,1.2147863957937317,0.5722601456491967
0.39609201931464955,2.1821719348105204,2.5782639541251697
0.3061920430871461,1.2455368473685995,1.5517288904557456
0.03823266911931844,1.3477409769018052,1.3859736460211236
-0.5228471522498055,2.0752474245427015,1.552400272292896
-0.23288209706590735,2.5813106334705918,2.3484285364046844
0.3099872665297272,2.367236775472767,2.677224042002494
0.056522073753554336,1.0341152565180167,1.090637330271571
0.9314890850370627,1.7624458605956954,2.6939349456327584
0.4528412244731217,2.0869916982787133,2.539832922751835
-0.9122783723547625,1.8493741942109667,0.9370958218562042
0.8313300045209937,2.0646200258959846,2.8959500304169783
0.8903401260998796,2.6815064428781286,3.571846568978008
-0.5138450298416726,2.067178891994069,1.5533338621523964
0.3516919606925004,1.4028413232978558,1.7545332839903562
0.9741338891924964,2.580751758589761,3.5548856477822577
