0,1,2,3,4
-0.23835199268972618,-0.3753330729328148,-0.1427164445329403,1.2879965827541668,1.4372555732344898
-0.7110539147808113,0.8619423393336656,-1.1962787657396894,-0.10119817826979638,1.9166425614891218
1.2827216595252438,-1.967781910568522,-0.7238289272857941,-0.49953147582269963,3.2582330803558475
-0.34439226555719493,-0.41169950982203973,-0.774701857519712,1.9343387522557514,2.709876619062783
-0.47979533331395974,1.7852313749905737,-1.9777640428342815,0.5824283754336657,3.4183228647817265
0.009744409350495697,-1.29925094161776,-1.5236430720963225,-0.4991495563916364,1.662244203652837
1.4473112947799227,0.4074987741920131,-0.44775387811464684,-1.8546794320309776,1.7494712321825003
-1.4768090251681678,1.6571138917916048,1.0039987616167432,-1.5450092911736606,4.039667672301271
-1.0325804027479917,1.6505630045074966,0.8098496166013889,-0.8893250928278644,3.1759176999825702
1.4253783789269847,-1.6428490790965493,0.30916523321079437,0.17902554292740636,3.070986172739404
-0.19736376822054602,-1.0505336924966233,-0.9210818057065122,-0.27488385707366136,1.0702666529919318
1.1442566743697036,-0.8941560439431977,0.37160443301308543,0.32026580932788473,2.0390591125471773
1.6936670384778245,-1.555683835907291,-1.9565958713320546,-1.1537082363438795,3.3470747914087937
-0.41119332022825184,-1.7678813855587294,-0.9862710303557658,-0.6787924888369146,1.391095093839639
-0.43474155949252724,0.7177712397000291,-1.8809120094851104,1.3420553515632934,3.42283571950013
-1.2143211251783552,-1.8340617260610341,-1.7713931879106015,0.2413826495900695,2.1060258745820173
-1.0988796970415926,-0.3744389057923514,-0.2995620135491688,0.06726409820363077,0.8120196157048819
-0.10300248038904014,1.5315677783418287,-0.7547649755978814,-1.1665021153281243,1.6856296755102353
1.400838090000243,0.677123323184865,0.6323719300726149,1.7721021425783792,1.3500918565064643
-1.0399111892071327,-1.081642237688747,-1.7977007620743946,0.14254774627470246,1.9406972341295976
-0.10351278963795618,0.7868650852309251,-0.2762047072456313,-1.193173402802738,1.2781253258924679
-1.814422286797155,-0.5598899567268822,-0.6001783097667643,-0.5051870392155915,1.2581234870522344
1.7011242156213755,1.0442880958689562,0.8961712240422348,-1.3709685278836847,2.3603720772314976
-1.759542996685317,0.1091819137395218,-0.40265107180834026,-0.6632252735858208,1.8868046283264976
-1.8145952501614309,1.1288183699036525,-1.8971109228622969,-0.5958390576650827,3.218228115895217
-1.2325554858268877,-1.4415114602797607,-1.8523595449591301,-1.7360382019090905,0.23915111145155638
-0.7011853099930332,-0.780106566777607,0.05735361352402446,1.879645673714558,1.8240002514818674
-0.07754443678032663,1.4834105871940726,0.38363598915894626,-0.47298605416877537,1.78055662981717
0.7518494077184141,-1.8452773912216038,-1.7026698052872682,-0.6986239716122564,2.7844524858385666
